CONF	|P|	max_gen	n_m	n_c	k1(non-cloned_solutions)	k2(cloned_solutions)	|B|	life_span	seed
1	100	500	0.830000	0.200000	1.300000	4.000000	0.100000	10	1
Instancias 	 L2 	 Bins 	 FBPP 	 Gen 	 Time 	 BinsFirstGeneration 	 ItensCom100deConflito
instancesConflicts/BPPC_1_0_1.txt 	 48 	 48 	 0.967706 	 26 	 152.466995 	 49 	 0
instancesConflicts/BPPC_1_0_2.txt 	 49 	 49 	 0.964068 	 26 	 133.904999 	 50 	 0
instancesConflicts/BPPC_1_0_3.txt 	 46 	 46 	 0.970632 	 26 	 139.850006 	 47 	 0
instancesConflicts/BPPC_1_0_4.txt 	 49 	 49 	 0.982662 	 26 	 164.229996 	 51 	 0
instancesConflicts/BPPC_1_0_5.txt 	 50 	 50 	 0.962190 	 26 	 154.733994 	 51 	 0
instancesConflicts/BPPC_1_0_6.txt 	 48 	 48 	 0.979031 	 26 	 142.481995 	 49 	 0
instancesConflicts/BPPC_1_0_7.txt 	 48 	 48 	 0.983195 	 27 	 151.531006 	 50 	 0
instancesConflicts/BPPC_1_0_8.txt 	 49 	 49 	 0.985458 	 26 	 145.190994 	 51 	 0
instancesConflicts/BPPC_1_0_9.txt 	 50 	 50 	 0.994174 	 30 	 176.916000 	 52 	 0
instancesConflicts/BPPC_1_0_10.txt 	 46 	 46 	 0.991414 	 27 	 162.839005 	 48 	 0
instancesConflicts/BPPC_1_1_1.txt 	 48 	 48 	 0.967480 	 26 	 154.908005 	 50 	 0
instancesConflicts/BPPC_1_1_2.txt 	 49 	 49 	 0.961639 	 26 	 138.542007 	 50 	 0
instancesConflicts/BPPC_1_1_3.txt 	 46 	 46 	 0.970786 	 26 	 146.791000 	 47 	 0
instancesConflicts/BPPC_1_1_4.txt 	 49 	 49 	 0.982996 	 26 	 153.457001 	 51 	 0
instancesConflicts/BPPC_1_1_5.txt 	 50 	 50 	 0.962215 	 26 	 148.065994 	 51 	 0
instancesConflicts/BPPC_1_1_6.txt 	 48 	 48 	 0.979396 	 26 	 136.707001 	 49 	 0
instancesConflicts/BPPC_1_1_7.txt 	 48 	 48 	 0.983268 	 27 	 154.770004 	 50 	 0
instancesConflicts/BPPC_1_1_8.txt 	 49 	 49 	 0.985583 	 27 	 151.335007 	 51 	 0
instancesConflicts/BPPC_1_1_9.txt 	 50 	 50 	 0.994171 	 30 	 180.382004 	 52 	 0
instancesConflicts/BPPC_1_1_10.txt 	 46 	 46 	 0.991496 	 27 	 156.617004 	 48 	 0
instancesConflicts/BPPC_1_2_1.txt 	 48 	 48 	 0.966819 	 27 	 163.710007 	 49 	 0
instancesConflicts/BPPC_1_2_2.txt 	 49 	 49 	 0.961775 	 27 	 150.565002 	 51 	 0
